0	0.137864
1	0.056155
2	0.019394
3	0.002056
4	0.000195
5	0.000028
6	0.000028
7	0.000024
8	0.000004
9	0.000012
10	0.000020
11	0.000016
12	0.000020
13	0.000028
14	0.000008
15	0.000000
16	0.000008
17	0.000036
18	0.000012
19	0.000004
20	0.000000
21	0.000004
22	0.000016
23	0.000012
24	0.000000
25	0.000008
26	0.000004
27	0.000008
28	0.000012
29	0.000004
30	0.000008
31	0.000004
32	0.000000
33	0.000008
34	0.000000
35	0.000004
36	0.000016
37	0.000012
38	0.000008
39	0.000008
40	0.000016
41	0.000008
42	0.000020
43	0.000012
44	0.000008
45	0.000000
46	0.000004
47	0.000004
48	0.000004
49	0.000004
50	0.000004
51	0.000004
52	0.000016
53	0.000020
54	0.000004
55	0.000000
56	0.000000
57	0.000000
58	0.000004
59	0.000004
60	0.000008
61	0.000004
62	0.000024
63	0.000032
64	0.000012
65	0.000024
66	0.000008
67	0.000000
68	0.000004
69	0.000004
70	0.000008
71	0.000012
72	0.000000
73	0.000004
74	0.000012
75	0.000016
76	0.000024
77	0.000004
78	0.000000
79	0.000000
80	0.000000
81	0.000000
82	0.000000
83	0.000000
84	0.000000
85	0.000000
86	0.000000
87	0.000020
88	0.000000
89	0.000024
90	0.000048
91	0.000016
92	0.000024
93	0.000008
94	0.000004
95	0.000016
96	0.000016
97	0.000008
98	0.000008
99	0.000004
100	0.000016
101	0.000012
102	0.000012
103	0.000004
104	0.000004
105	0.000000
106	0.000008
107	0.000016
108	0.000004
109	0.000000
110	0.000004
111	0.000004
112	0.000008
113	0.000000
114	0.000000
115	0.000000
116	0.000004
117	0.000000
118	0.000000
119	0.000000
120	0.000000
121	0.000000
122	0.000000
123	0.000000
124	0.000004
125	0.000004
126	0.000016
127	0.000008
128	0.000000
129	0.000000
130	0.000000
131	0.000004
132	0.000004
133	0.000004
134	0.000000
135	0.000000
136	0.000012
137	0.000012
138	0.000012
139	0.000008
140	0.000004
141	0.000004
142	0.000000
143	0.000000
144	0.000000
145	0.000000
146	0.000016
147	0.000020
148	0.000000
149	0.000000
150	0.000008
151	0.000000
152	0.000008
153	0.000008
154	0.000000
155	0.000000
156	0.000004
157	0.000000
158	0.000008
159	0.000008
160	0.000004
161	0.000004
162	0.000012
163	0.000000
164	0.000000
165	0.000000
166	0.000004
167	0.000004
168	0.000000
169	0.000004
170	0.000004
171	0.000016
172	0.000020
173	0.000004
174	0.000008
175	0.000028
176	0.000016
177	0.000000
178	0.000000
179	0.000000
180	0.000000
181	0.000004
182	0.000004
183	0.000012
184	0.000000
185	0.000012
186	0.000016
187	0.000008
188	0.000000
189	0.000000
190	0.000000
191	0.000000
192	0.000000
193	0.000000
194	0.000000
195	0.000000
196	0.000012
197	0.000000
198	0.000004
199	0.000000
200	0.000000
201	0.000000
202	0.000000
203	0.000000
204	0.000000
205	0.000000
206	0.000000
207	0.000000
208	0.000016
209	0.000016
210	0.000028
211	0.000012
212	0.000004
213	0.000000
214	0.000004
215	0.000000
216	0.000000
217	0.000004
218	0.000000
219	0.000000
220	0.000012
221	0.000016
222	0.000016
223	0.000012
224	0.000004
225	0.000000
226	0.000004
227	0.000000
228	0.000004
229	0.000004
230	0.000024
231	0.000032
232	0.000008
233	0.000000
234	0.000000
235	0.000016
236	0.000036
237	0.000056
238	0.000036
239	0.000048
240	0.000040
241	0.000020
242	0.000000
243	0.000008
244	0.000008
245	0.000004
246	0.000004
247	0.000004
248	0.000008
249	0.000008
