0	0.137864
1	0.082888
2	0.049095
3	0.026016
4	0.011235
5	0.003247
6	0.000857
7	0.000327
8	0.000255
9	0.000199
10	0.000239
11	0.000231
12	0.000279
13	0.000275
14	0.000367
15	0.000458
16	0.000514
17	0.000629
18	0.000725
19	0.000709
20	0.000574
21	0.000486
22	0.000462
23	0.000347
24	0.000311
25	0.000319
26	0.000386
27	0.000434
28	0.000430
29	0.000446
30	0.000418
31	0.000398
32	0.000474
33	0.000554
34	0.000633
35	0.000749
36	0.000781
37	0.000793
38	0.000741
39	0.000622
40	0.000590
41	0.000554
42	0.000426
43	0.000343
44	0.000367
45	0.000430
46	0.000442
47	0.000490
48	0.000446
49	0.000438
50	0.000418
51	0.000438
52	0.000363
53	0.000375
54	0.000462
55	0.000566
56	0.000618
57	0.000653
58	0.000570
59	0.000494
60	0.000406
61	0.000434
62	0.000514
63	0.000550
64	0.000530
65	0.000546
66	0.000530
67	0.000498
68	0.000482
69	0.000470
70	0.000506
71	0.000375
72	0.000287
73	0.000271
74	0.000311
75	0.000331
76	0.000394
77	0.000398
78	0.000462
79	0.000518
80	0.000554
81	0.000622
82	0.000622
83	0.000598
84	0.000606
85	0.000657
86	0.000649
87	0.000558
88	0.000522
89	0.000438
90	0.000367
91	0.000351
92	0.000347
93	0.000426
94	0.000490
95	0.000474
96	0.000367
97	0.000291
98	0.000283
99	0.000375
100	0.000470
101	0.000478
102	0.000458
103	0.000454
104	0.000418
105	0.000418
106	0.000462
107	0.000562
108	0.000558
109	0.000498
110	0.000562
111	0.000586
112	0.000562
113	0.000482
114	0.000386
115	0.000307
116	0.000255
117	0.000247
118	0.000207
119	0.000243
120	0.000255
121	0.000239
122	0.000299
123	0.000303
124	0.000327
125	0.000347
126	0.000331
127	0.000351
128	0.000359
129	0.000359
130	0.000331
131	0.000355
132	0.000339
133	0.000303
134	0.000275
135	0.000307
136	0.000347
137	0.000355
138	0.000386
139	0.000418
140	0.000382
141	0.000378
142	0.000394
143	0.000378
144	0.000307
145	0.000251
146	0.000239
147	0.000267
148	0.000283
149	0.000319
150	0.000343
151	0.000303
152	0.000291
153	0.000247
154	0.000247
155	0.000223
156	0.000219
157	0.000259
158	0.000267
159	0.000323
160	0.000355
161	0.000398
162	0.000482
163	0.000466
164	0.000414
165	0.000442
166	0.000470
167	0.000466
168	0.000454
169	0.000418
170	0.000394
171	0.000355
172	0.000323
173	0.000315
174	0.000287
175	0.000315
176	0.000311
177	0.000319
178	0.000327
179	0.000375
180	0.000430
181	0.000478
182	0.000490
183	0.000454
184	0.000454
185	0.000446
186	0.000442
187	0.000422
188	0.000390
189	0.000315
190	0.000311
191	0.000315
192	0.000375
193	0.000382
194	0.000375
195	0.000386
196	0.000414
197	0.000458
198	0.000458
199	0.000323
200	0.000275
201	0.000287
202	0.000311
203	0.000343
204	0.000315
205	0.000339
206	0.000378
207	0.000418
208	0.000414
209	0.000430
210	0.000351
211	0.000275
212	0.000275
213	0.000287
214	0.000239
215	0.000255
216	0.000267
217	0.000267
218	0.000299
219	0.000323
220	0.000299
221	0.000263
222	0.000287
223	0.000303
224	0.000311
225	0.000271
226	0.000327
227	0.000351
228	0.000438
229	0.000494
230	0.000482
231	0.000502
232	0.000470
233	0.000430
234	0.000359
235	0.000271
236	0.000251
237	0.000331
238	0.000343
239	0.000335
240	0.000279
241	0.000219
242	0.000143
243	0.000159
244	0.000191
245	0.000191
246	0.000223
247	0.000251
248	0.000255
249	0.000291
