0	0.137864
1	0.107661
2	0.084557
3	0.066061
4	0.051265
5	0.039641
6	0.031034
7	0.024958
8	0.020775
9	0.017757
10	0.015432
11	0.013554
12	0.011998
13	0.010707
14	0.009633
15	0.008711
16	0.007922
17	0.007237
18	0.006641
19	0.006110
20	0.005651
21	0.005249
22	0.004890
23	0.004564
24	0.004259
25	0.003976
26	0.003725
27	0.003496
28	0.003287
29	0.003084
30	0.002898
31	0.002735
32	0.002584
33	0.002442
34	0.002319
35	0.002207
36	0.002102
37	0.002004
38	0.001910
39	0.001821
40	0.001733
41	0.001647
42	0.001566
43	0.001484
44	0.001408
45	0.001335
46	0.001267
47	0.001199
48	0.001131
49	0.001070
50	0.001010
51	0.000956
52	0.000906
53	0.000859
54	0.000811
55	0.000769
56	0.000731
57	0.000695
58	0.000659
59	0.000625
60	0.000596
61	0.000568
62	0.000544
63	0.000520
64	0.000498
65	0.000478
66	0.000460
67	0.000442
68	0.000424
69	0.000406
70	0.000388
71	0.000371
72	0.000355
73	0.000341
74	0.000329
75	0.000317
76	0.000305
77	0.000293
78	0.000281
79	0.000269
80	0.000257
81	0.000245
82	0.000233
83	0.000221
84	0.000209
85	0.000197
86	0.000185
87	0.000175
88	0.000165
89	0.000155
90	0.000145
91	0.000137
92	0.000129
93	0.000122
94	0.000114
95	0.000108
96	0.000102
97	0.000096
98	0.000090
99	0.000084
100	0.000078
101	0.000072
102	0.000066
103	0.000060
104	0.000054
105	0.000048
106	0.000042
107	0.000036
108	0.000030
109	0.000026
110	0.000022
111	0.000018
112	0.000014
113	0.000010
114	0.000008
115	0.000006
116	0.000004
117	0.000002
118	0.000000
119	0.000000
120	0.000000
121	0.000000
122	0.000000
123	0.000000
124	0.000000
125	0.000000
126	0.000000
127	0.000000
128	0.000000
129	0.000000
130	0.000000
131	0.000000
132	0.000000
133	0.000000
134	0.000000
135	0.000000
136	0.000000
137	0.000000
138	0.000000
139	0.000000
140	0.000000
141	0.000000
142	0.000000
143	0.000000
144	0.000000
145	0.000000
146	0.000000
147	0.000000
148	0.000000
149	0.000000
150	0.000000
151	0.000000
152	0.000000
153	0.000000
154	0.000000
155	0.000000
156	0.000000
157	0.000000
158	0.000000
159	0.000000
160	0.000000
161	0.000000
162	0.000000
163	0.000000
164	0.000000
165	0.000000
166	0.000000
167	0.000000
168	0.000000
169	0.000000
170	0.000000
171	0.000000
172	0.000000
173	0.000000
174	0.000000
175	0.000000
176	0.000000
177	0.000000
178	0.000000
179	0.000000
180	0.000000
181	0.000000
182	0.000000
183	0.000000
184	0.000000
185	0.000000
186	0.000000
187	0.000000
188	0.000000
189	0.000000
190	0.000000
191	0.000000
192	0.000000
193	0.000000
194	0.000000
195	0.000000
196	0.000000
197	0.000000
198	0.000000
199	0.000000
200	0.000000
201	0.000000
202	0.000000
203	0.000000
204	0.000000
205	0.000000
206	0.000000
207	0.000000
208	0.000000
209	0.000000
210	0.000000
211	0.000000
212	0.000000
213	0.000000
214	0.000000
215	0.000000
216	0.000000
217	0.000000
218	0.000000
219	0.000000
220	0.000000
221	0.000000
222	0.000000
223	0.000000
224	0.000000
225	0.000000
226	0.000000
227	0.000000
228	0.000000
229	0.000000
230	0.000000
231	0.000000
232	0.000000
233	0.000000
234	0.000000
235	0.000000
236	0.000000
237	0.000000
238	0.000000
239	0.000000
240	0.000000
241	0.000000
242	0.000000
243	0.000000
244	0.000000
245	0.000000
246	0.000000
247	0.000000
248	0.000000
249	0.000000
